,coordinates,geo_id,geo_id_washed,type,venue_category_id,venue_category_name
3806,"[139.71044,35.675247]",8012,3806,Point,4bf58dd8d48988d116941735,Bar
3807,"[139.78244304656982,35.68598868936885]",8013,3807,Point,4bf58dd8d48988d1fd931735,Subway
3808,"[139.7851037979126,35.68945906067261]",8014,3808,Point,4bf58dd8d48988d1d2941735,Sushi Restaurant
3809,"[139.69514962131316,35.69133685279185]",8019,3809,Point,4bf58dd8d48988d111941735,Japanese Restaurant
3810,"[139.7603125394155,35.69668197550739]",8021,3810,Point,4bf58dd8d48988d145941735,Chinese Restaurant
3811,"[139.77085492,35.67158554]",8023,3811,Point,4bf58dd8d48988d1ff941735,Miscellaneous Shop
3812,"[139.70467203296334,35.655155663249005]",8025,3812,Point,4bf58dd8d48988d11f941735,Bar
3813,"[139.66112673282623,35.63267458754775]",8027,3813,Point,4bf58dd8d48988d111941735,Japanese Restaurant
3814,"[139.7013223171234,35.65958016764758]",8028,3814,Point,4bf58dd8d48988d1cc941735,Steakhouse
3815,"[139.69605177640915,35.65766455633445]",8030,3815,Point,4bf58dd8d48988d147941735,Diner
3816,"[139.82186079025269,35.78484270140055]",8031,3816,Point,4bf58dd8d48988d129951735,Train Station
3817,"[139.74098682403564,35.62658775277487]",8032,3817,Point,4bf58dd8d48988d111941735,Japanese Restaurant
3818,"[139.73236620426178,35.66359866140349]",8033,3818,Point,4bf58dd8d48988d10a951735,Bank
3819,"[139.62935864925385,35.73611032141218]",8037,3819,Point,4d954b0ea243a5684a65b473,Convenience Store
3820,"[139.6023166179657,35.667161527653654]",8038,3820,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3821,"[139.725595,35.625671]",8040,3821,Point,4bf58dd8d48988d111941735,Japanese Restaurant
3822,"[139.60051387811637,35.703769976018634]",8042,3822,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
3823,"[139.7602665424347,35.69431035618822]",8048,3823,Point,4bf58dd8d48988d130941735,Building
3824,"[139.7617430984974,35.67494589160739]",8049,3824,Point,4bf58dd8d48988d1e0931735,Coffee Shop
3825,"[139.7877323627472,35.68217176016234]",8052,3825,Point,4bf58dd8d48988d1fe931735,Bus Station
3826,"[139.78777527809143,35.681984394780294]",8053,3826,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
3827,"[139.70513105392456,35.64910149535012]",8056,3827,Point,4bf58dd8d48988d16d941735,Café
3828,"[139.669153,35.697491]",8058,3828,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3829,"[139.7661419212818,35.682282871983375]",8060,3829,Point,4bf58dd8d48988d129951735,Train Station
3830,"[139.70748335123062,35.69127370193599]",8061,3830,Point,4bf58dd8d48988d16d941735,Café
3831,"[139.74501279442583,35.59704372499963]",8062,3831,Point,4bf58dd8d48988d1f6941735,Department Store
3832,"[139.74183171987534,35.537864076922304]",8063,3832,Point,4bf58dd8d48988d1e4931735,Bowling Alley
3833,"[139.5797297358513,35.70392929531675]",8065,3833,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
3834,"[139.684392,35.696684]",8067,3834,Point,4bf58dd8d48988d110941735,Italian Restaurant
3835,"[139.74693117320754,35.65025345553423]",8070,3835,Point,4d954b0ea243a5684a65b473,Convenience Store
3836,"[139.7879848191422,35.63223063801951]",8073,3836,Point,4d954b0ea243a5684a65b473,Convenience Store
3837,"[139.75062936544418,35.69590270184074]",8076,3837,Point,4bf58dd8d48988d1e0931735,Coffee Shop
3838,"[139.77142453193665,35.701977720341134]",8079,3838,Point,4bf58dd8d48988d122951735,Electronics Store
3839,"[139.74177927,35.730767]",8081,3839,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3840,"[139.7163963317871,35.61470924222251]",8085,3840,Point,4bf58dd8d48988d1fd931735,Subway
3841,"[139.768185,35.670434]",8086,3841,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3842,"[139.74211603403091,35.70079499038405]",8088,3842,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
3843,"[139.70264464616776,35.662062330565945]",8090,3843,Point,4bf58dd8d48988d17f941735,Movie Theater
3844,"[139.71535429401877,35.72958260646065]",8093,3844,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3845,"[139.76398944854736,35.6743194663341]",8097,3845,Point,4bf58dd8d48988d119951735,Food & Drink Shop
3846,"[139.71379458904266,35.73261803066623]",8100,3846,Point,4bf58dd8d48988d17f941735,Movie Theater
3847,"[139.70619603728434,35.66038122171113]",8102,3847,Point,4d954b0ea243a5684a65b473,Convenience Store
3848,"[139.6690997725848,35.848376059950134]",8106,3848,Point,4bf58dd8d48988d118951735,Food & Drink Shop
3849,"[139.65251684188843,35.860691679696714]",8113,3849,Point,4bf58dd8d48988d1fa931735,Hotel
3850,"[139.76417183876038,35.68245062875336]",8120,3850,Point,4bf58dd8d48988d118951735,Food & Drink Shop
3851,"[139.68319326639175,35.62928677180121]",8122,3851,Point,4bf58dd8d48988d108941735,Dumpling Restaurant
3852,"[139.74875450134277,35.64812504322375]",8123,3852,Point,4bf58dd8d48988d1fd931735,Subway
3853,"[139.762009,35.73021696]",8124,3853,Point,4bf58dd8d48988d111941735,Japanese Restaurant
3854,"[139.74405258893967,35.68641568607352]",8126,3854,Point,4bf58dd8d48988d12c951735,Embassy / Consulate
3855,"[139.7573482990265,35.6978653166906]",8131,3855,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3856,"[139.76962208747864,35.69541258515684]",8132,3856,Point,4bf58dd8d48988d11c941735,Bar
3857,"[139.74914610385895,35.61126833088987]",8133,3857,Point,4bf58dd8d48988d120951735,Food & Drink Shop
3858,"[139.5444667339325,35.65166898439063]",8134,3858,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3859,"[139.7136440076479,35.62576474410002]",8135,3859,Point,4bf58dd8d48988d1e0931735,Coffee Shop
3860,"[139.78000223636627,35.65747931275835]",8138,3860,Point,4bf58dd8d48988d1df941735,Bridge
3861,"[139.50660467147827,35.70175990767072]",8141,3861,Point,4bf58dd8d48988d118951735,Food & Drink Shop
3862,"[139.67243722910388,35.72066363168303]",8143,3862,Point,4bf58dd8d48988d175941735,Gym / Fitness Center
3863,"[139.7014832496643,35.69325603596359]",8146,3863,Point,4bf58dd8d48988d1e1931735,Arcade
3864,"[139.760825,35.707037]",8147,3864,Point,4bf58dd8d48988d116941735,Bar
3865,"[139.71170514822006,35.64697856857456]",8155,3865,Point,4bf58dd8d48988d111941735,Japanese Restaurant
3866,"[139.811149,35.727323]",8156,3866,Point,4bf58dd8d48988d145941735,Chinese Restaurant
3867,"[139.71481406330392,35.73070499596601]",8157,3867,Point,4bf58dd8d48988d148941735,Donut Shop
3868,"[139.7657409310341,35.6675581182212]",8159,3868,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3869,"[139.7930109500885,35.65504713371508]",8160,3869,Point,4bf58dd8d48988d108941735,Dumpling Restaurant
3870,"[139.77188050746918,35.70213672321479]",8163,3870,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3871,"[139.73473727703094,35.607648454531194]",8168,3871,Point,4bf58dd8d48988d129951735,Train Station
3872,"[139.65855717658997,35.576449674174114]",8171,3872,Point,4bf58dd8d48988d1f9941735,Food & Drink Shop
3873,"[139.63460883153658,35.737928573453175]",8173,3873,Point,4bf58dd8d48988d118951735,Food & Drink Shop
3874,"[139.70815808753622,35.603462828661065]",8174,3874,Point,4d954b0ea243a5684a65b473,Convenience Store
3875,"[139.62322597897023,35.74708375521343]",8175,3875,Point,4bf58dd8d48988d118951735,Food & Drink Shop
3876,"[139.76326808986454,35.66682534312672]",8176,3876,Point,4bf58dd8d48988d1fa931735,Hotel
3877,"[139.76328869997792,35.73772931200478]",8179,3877,Point,4bf58dd8d48988d175941735,Gym / Fitness Center
3878,"[139.7038570046425,35.61943425758465]",8182,3878,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3879,"[139.5300779506309,35.65460128483557]",8186,3879,Point,4bf58dd8d48988d10b951735,Video Game Store
3880,"[139.78895008563995,35.68241141291664]",8189,3880,Point,4d954b16a243a5684b65b473,Rest Area
3881,"[139.630586,35.735481]",8191,3881,Point,4bf58dd8d48988d145941735,Chinese Restaurant
3882,"[139.629545,35.735638]",8192,3882,Point,4bf58dd8d48988d148941735,Donut Shop
3883,"[139.7762298536628,35.708420913694056]",8198,3883,Point,4bf58dd8d48988d118951735,Food & Drink Shop
3884,"[139.70673599,35.712395]",8201,3884,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3885,"[139.63811874389648,35.73657623889725]",8205,3885,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3886,"[139.72854137420654,35.744335323712534]",8208,3886,Point,4d954b0ea243a5684a65b473,Convenience Store
3887,"[139.70336481928825,35.694277681183934]",8212,3887,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3888,"[139.6942989832502,35.52700458986467]",8214,3888,Point,4bf58dd8d48988d18d941735,Gaming Cafe
3889,"[139.663245677948,35.57490948663387]",8220,3889,Point,4bf58dd8d48988d129951735,Train Station
3890,"[139.85018491744995,35.6927855083901]",8222,3890,Point,4bf58dd8d48988d163941735,Park
3891,"[139.73135501146317,35.61897201643925]",8223,3891,Point,4bf58dd8d48988d1e0931735,Coffee Shop
3892,"[139.791806,35.730135440826416]",8225,3892,Point,4bf58dd8d48988d111941735,Japanese Restaurant
3893,"[139.75961208343506,35.67511257437365]",8229,3893,Point,4bf58dd8d48988d1fd931735,Subway
3894,"[139.76831715862937,35.680163149040474]",8230,3894,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3895,"[139.74988371133804,35.55055488122571]",8232,3895,Point,4eb1d80a4b900d56c88a45ff,Shrine
3896,"[139.50775802135468,35.60393245928688]",8234,3896,Point,4bf58dd8d48988d1e0931735,Coffee Shop
3897,"[139.75711555186422,35.67090392496518]",8235,3897,Point,4bf58dd8d48988d10a951735,Bank
3898,"[139.5514637835991,35.63930575356038]",8236,3898,Point,4bf58dd8d48988d1f1931735,General Entertainment
3899,"[139.70325350761414,35.669246874679345]",8242,3899,Point,4d954afda243a5684865b473,Medical Center
3900,"[139.7225385904312,35.72399550997287]",8243,3900,Point,4bf58dd8d48988d118951735,Food & Drink Shop
3901,"[139.74135160446167,35.673613506394254]",8244,3901,Point,4bf58dd8d48988d1fd931735,Subway
3902,"[139.714178,35.730644]",8247,3902,Point,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shop
3903,"[139.6535771709448,35.85967487056829]",8248,3903,Point,4bf58dd8d48988d10a951735,Bank
3904,"[139.65502202510834,35.859780860855295]",8249,3904,Point,4bf58dd8d48988d1ff941735,Miscellaneous Shop
3905,"[139.7059652209282,35.714211302588176]",8254,3905,Point,4bf58dd8d48988d116941735,Bar
3906,"[139.76523399353027,35.71206615108838]",8255,3906,Point,4bf58dd8d48988d196941735,Medical Center
3907,"[139.656160403768,35.85851837634279]",8256,3907,Point,4bf58dd8d48988d1f6941735,Department Store
3908,"[139.67901438474655,35.64778066663586]",8260,3908,Point,4bf58dd8d48988d12b951735,Bus Station
3909,"[139.55145120620728,35.65341692207249]",8262,3909,Point,4bf58dd8d48988d1c4941735,Restaurant
3910,"[139.70541939139366,35.66019363300096]",8276,3910,Point,4bf58dd8d48988d1db931735,Tapas Restaurant
3911,"[139.54456463456154,35.652176805639336]",8279,3911,Point,4bf58dd8d48988d1e0931735,Coffee Shop
3912,"[139.73341684153252,35.662715208020295]",8280,3912,Point,4bf58dd8d48988d16d941735,Café
3913,"[139.660727,35.672431]",8281,3913,Point,4bf58dd8d48988d111941735,Japanese Restaurant
3914,"[139.64092433452606,35.58144526279752]",8285,3914,Point,4bf58dd8d48988d111941735,Japanese Restaurant
3915,"[139.76270735263824,35.68727402967725]",8296,3915,Point,4bf58dd8d48988d15c941735,Cemetery
3916,"[139.7070488333702,35.68957451926966]",8300,3916,Point,4bf58dd8d48988d114951735,Bookstore
3917,"[139.7140735387802,35.64284153276434]",8301,3917,Point,4bf58dd8d48988d1f6941735,Department Store
3918,"[139.71818268299103,35.74941620013441]",8307,3918,Point,4bf58dd8d48988d118951735,Food & Drink Shop
3919,"[139.75317669459423,35.70025531747155]",8308,3919,Point,4bf58dd8d48988d145941735,Chinese Restaurant
3920,"[139.74391469126294,35.78193269641314]",8310,3920,Point,4bf58dd8d48988d1c7941735,Snack Place
3921,"[139.73112026894015,35.66480012379017]",8320,3921,Point,4bf58dd8d48988d113941735,Korean Restaurant
3922,"[139.70046401023865,35.660974895553466]",8330,3922,Point,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shop
3923,"[139.70206797122955,35.6826488862995]",8333,3923,Point,4bf58dd8d48988d111941735,Japanese Restaurant
3924,"[139.69915241003036,35.6585144919397]",8340,3924,Point,4bf58dd8d48988d103951735,Clothing Store
3925,"[139.7146475315094,35.7326136760934]",8342,3925,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3926,"[139.69791054725647,35.5290917352104]",8348,3926,Point,4bf58dd8d48988d1f6941735,Department Store
3927,"[139.6967115386013,35.52983335519379]",8349,3927,Point,4bf58dd8d48988d1f6941735,Department Store
3928,"[139.76531982421875,35.68150944335228]",8350,3928,Point,4bf58dd8d48988d129951735,Train Station
3929,"[139.7025028974698,35.65966792845599]",8369,3929,Point,4bf58dd8d48988d17f941735,Movie Theater
3930,"[139.7768211364746,35.678781685912654]",8375,3930,Point,4bf58dd8d48988d1c4941735,Restaurant
3931,"[139.7106832265854,35.729783153372985]",8376,3931,Point,4bf58dd8d48988d10f941735,Indian Restaurant
3932,"[139.79656219482422,35.70895612333854]",8379,3932,Point,4bf58dd8d48988d1fd931735,Subway
3933,"[139.7124320268631,35.73078037977795]",8380,3933,Point,4bf58dd8d48988d1f6941735,Department Store
3934,"[139.71314817667007,35.73169921052228]",8382,3934,Point,4bf58dd8d48988d1e1931735,Arcade
3935,"[139.67348635196686,35.73770836348194]",8384,3935,Point,4bf58dd8d48988d16d941735,Café
3936,"[139.72798079252243,35.62570477442818]",8386,3936,Point,4bf58dd8d48988d113941735,Korean Restaurant
3937,"[139.4883120059967,35.6456969386544]",8389,3937,Point,4bf58dd8d48988d12f941735,Library
3938,"[139.7200173139572,35.7287380118631]",8390,3938,Point,4bf58dd8d48988d1ff931735,Convention Center
3939,"[139.76021960377693,35.70682607633592]",8394,3939,Point,4bf58dd8d48988d1e0931735,Coffee Shop
3940,"[139.534203261137,35.632440235546866]",8396,3940,Point,4bf58dd8d48988d1e0931735,Coffee Shop
3941,"[139.79762804,35.695093]",8397,3941,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3942,"[139.648675,35.705131]",8400,3942,Point,4bf58dd8d48988d1e1931735,Arcade
3943,"[139.6649376153946,35.71940516121535]",8402,3943,Point,4bf58dd8d48988d118951735,Food & Drink Shop
3944,"[139.78387132287023,35.68475561462704]",8404,3944,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3945,"[139.75991249084473,35.662840306046334]",8405,3945,Point,4bf58dd8d48988d1fc931735,Light Rail
3946,"[139.6739101409912,35.69214070683648]",8417,3946,Point,4bf58dd8d48988d1fd931735,Subway
3947,"[139.7011285275221,35.692494694821235]",8419,3947,Point,4bf58dd8d48988d130941735,Building
3948,"[139.70043182373047,35.65684730202954]",8423,3948,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3949,"[139.75062131881714,35.62294240635874]",8427,3949,Point,4bf58dd8d48988d1fc931735,Light Rail
3950,"[139.710105,35.731346]",8430,3950,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3951,"[139.651498,35.78033336]",8433,3951,Point,4bf58dd8d48988d16d941735,Café
3952,"[139.76083517074585,35.69501831132718]",8436,3952,Point,4bf58dd8d48988d17e941735,Movie Theater
3953,"[139.5430639386177,35.65955183698454]",8437,3953,Point,4d954b0ea243a5684a65b473,Convenience Store
3954,"[139.6661317,35.70846]",8438,3954,Point,4bf58dd8d48988d108941735,Dumpling Restaurant
3955,"[139.72819887270364,35.619825266637584]",8444,3955,Point,4bf58dd8d48988d129951735,Train Station
3956,"[139.641462,35.667203]",8445,3956,Point,4bf58dd8d48988d1c4941735,Restaurant
3957,"[139.84877943992615,35.76637405237616]",8447,3957,Point,4bf58dd8d48988d176941735,Gym / Fitness Center
3958,"[139.8356795310974,35.67179192659591]",8452,3958,Point,4bf58dd8d48988d1f6941735,Department Store
3959,"[139.77670998033435,35.70052452588297]",8453,3959,Point,4bf58dd8d48988d118951735,Food & Drink Shop
3960,"[139.69978272914886,35.53080306105245]",8455,3960,Point,4bf58dd8d48988d16c941735,Burger Joint
3961,"[139.666074,35.642972]",8457,3961,Point,4d954b0ea243a5684a65b473,Convenience Store
3962,"[139.69790786504743,35.65925109548044]",8464,3962,Point,4bf58dd8d48988d1df931735,BBQ Joint
3963,"[139.5443969964981,35.65293308280214]",8465,3963,Point,4bf58dd8d48988d145941735,Chinese Restaurant
3964,"[139.66965147124245,35.643716215726734]",8473,3964,Point,4bf58dd8d48988d118951735,Food & Drink Shop
3965,"[139.73090708255768,35.68591026115423]",8476,3965,Point,4bf58dd8d48988d1e0931735,Coffee Shop
3966,"[139.72461462020874,35.67240202972315]",8478,3966,Point,4bf58dd8d48988d1c5941735,Sandwich Place
3967,"[139.69956278800964,35.68892097783667]",8482,3967,Point,4bf58dd8d48988d1fd931735,Subway
3968,"[139.72828738256908,35.6201304358578]",8485,3968,Point,4d954b0ea243a5684a65b473,Convenience Store
3969,"[139.71003288126496,35.5849648520633]",8487,3969,Point,4d954b0ea243a5684a65b473,Convenience Store
3970,"[139.66552044907382,35.70754555072831]",8488,3970,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
3971,"[139.82841074466705,35.69624904914763]",8491,3971,Point,4bf58dd8d48988d126951735,Video Store
3972,"[139.79788184165955,35.678127325508086]",8493,3972,Point,4bf58dd8d48988d1df941735,Bridge
3973,"[139.62996499446012,35.77754997360536]",8497,3973,Point,4bf58dd8d48988d118951735,Food & Drink Shop
3974,"[139.54309344291687,35.649798953847416]",8498,3974,Point,4bf58dd8d48988d1e0931735,Coffee Shop
3975,"[139.6085312962532,35.64327529946904]",8499,3975,Point,4bf58dd8d48988d118951735,Food & Drink Shop
3976,"[139.72922533750534,35.6604387998969]",8502,3976,Point,4bf58dd8d48988d1e0931735,Coffee Shop
3977,"[139.50986087322235,35.666515429460304]",8506,3977,Point,4bf58dd8d48988d129951735,Train Station
3978,"[139.7632384300232,35.68542226164205]",8507,3978,Point,4bf58dd8d48988d1fd931735,Subway
3979,"[139.81054186820984,35.64561138694559]",8512,3979,Point,4bf58dd8d48988d1fd931735,Subway
3980,"[139.76129114627838,35.66303643312233]",8513,3980,Point,4bf58dd8d48988d124941735,Office
3981,"[139.54438760876656,35.652501548007216]",8517,3981,Point,4bf58dd8d48988d16d941735,Café
3982,"[139.6929082274437,35.678502804498684]",8521,3982,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
3983,"[139.5726994606813,35.82751622985927]",8525,3983,Point,4bf58dd8d48988d118951735,Food & Drink Shop
3984,"[139.83203172683716,35.77705492532113]",8526,3984,Point,4bf58dd8d48988d1fd931735,Subway
3985,"[139.72596645355225,35.62550637548266]",8527,3985,Point,4bf58dd8d48988d1e0931735,Coffee Shop
3986,"[139.57704903313603,35.70557800470919]",8534,3986,Point,4bf58dd8d48988d1df931735,BBQ Joint
3987,"[139.4808004796505,35.671262440459266]",8537,3987,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3988,"[139.68588965424163,35.712294283465255]",8540,3988,Point,4bf58dd8d48988d111941735,Japanese Restaurant
3989,"[139.77067083120346,35.700960530071164]",8542,3989,Point,4bf58dd8d48988d10f941735,Indian Restaurant
3990,"[139.71226304769516,35.728944863875434]",8547,3990,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
3991,"[139.69639982566156,35.689946816928696]",8552,3991,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3992,"[139.76315891999548,35.68835114950396]",8558,3992,Point,4bf58dd8d48988d16d941735,Café
3993,"[139.73190000000002,35.602608]",8565,3993,Point,4bf58dd8d48988d1d2941735,Sushi Restaurant
3994,"[139.70304429531097,35.71386721110877]",8569,3994,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3995,"[139.72886323928833,35.62050045456624]",8573,3995,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
3996,"[139.72978337955814,35.66193969155622]",8578,3996,Point,4d954b0ea243a5684a65b473,Convenience Store
3997,"[139.88400220870972,35.62621930126762]",8582,3997,Point,4bf58dd8d48988d182941735,Park
