geo_id,prompt
3845,"The latitude and longitude of the POI are 40.73187 North and 74.006683 West.
 There are Italian Restaurant, Office and American Restaurant near the POI."
3846,"The name of this POI is 1st Avenue & East 83rd Street. The latitude and longitude of the POI are 40.774695 North and 73.950964 West.
 There are Italian Restaurant, Bar and Coffee Shop near the POI."
3847,"The name of this POI is Nuts Factory. The latitude and longitude of the POI are 40.688563 North and 73.989319 West.
 There are American Restaurant, Coffee Shop and Italian Restaurant near the POI."
3848,"The name of this POI is Gracie Mews Restaurant. The latitude and longitude of the POI are 40.773576 North and 73.951708 West.
 There are Italian Restaurant, Coffee Shop and Bar near the POI."
3849,"The name of this POI is New York University. The latitude and longitude of the POI are 40.728487 North and 73.998273 West.
 There are Italian Restaurant, Office and Bar near the POI."
3850,"The name of this POI is Saint Patrick’s Cathedral. The latitude and longitude of the POI are 40.758505 North and 73.976526 West.
 There are Office, Coffee Shop and Hotel near the POI."
3851,"The latitude and longitude of the POI are 40.737024 North and 73.986581 West.
 There are Office, Tech Startup and Bar near the POI."
3852,"The name of this POI is Marwin Thai. The latitude and longitude of the POI are 40.761594 North and 73.960513 West.
 There are Italian Restaurant, French Restaurant and Coffee Shop near the POI."
3853,"The latitude and longitude of the POI are 40.761154 North and 73.923504 West.
 There are Home (private), Lounge and Gym near the POI."
3854,"The latitude and longitude of the POI are 40.751559 North and 73.982638 West.
 There are Office, Coffee Shop and Hotel near the POI."
3855,"The latitude and longitude of the POI are 40.758261 North and 73.993411 West.
 There are Theater, Office and American Restaurant near the POI."
3856,"The latitude and longitude of the POI are 40.760423 North and 73.922496 West.
 There are Home (private), Italian Restaurant and Greek Restaurant near the POI."
3857,"The latitude and longitude of the POI are 40.726569 North and 73.989183 West.
 There are Bar, Italian Restaurant and Coffee Shop near the POI."
3858,"The latitude and longitude of the POI are 40.721926 North and 73.867314 West.
 There are Italian Restaurant, Coffee Shop and Pub near the POI."
3859,"The name of this POI is One Exchange Plaza. The latitude and longitude of the POI are 40.706754 North and 74.012722 West.
 There are Office, Coffee Shop and Building near the POI."
3860,"The latitude and longitude of the POI are 40.74781 North and 73.987041 West.
 There are Office, Hotel and Bar near the POI."
3861,"The latitude and longitude of the POI are 40.729882 North and 73.99102 West.
 There are Bar, Coffee Shop and Office near the POI."
3862,"The latitude and longitude of the POI are 40.762272 North and 73.925933 West.
 There are Greek Restaurant, Gym and Grocery Store near the POI."
3863,"The name of this POI is 59th Street. The latitude and longitude of the POI are 40.634806 North and 74.023526 West.
 There are Bar, Gym and Pub near the POI."
3864,"The latitude and longitude of the POI are 40.737368 North and 73.990151 West.
 There are Office, Tech Startup and Clothing Store near the POI."
3865,"The name of this POI is Bergen Street. The latitude and longitude of the POI are 40.680749 North and 73.974896 West.
 There are Coffee Shop, Bar and Italian Restaurant near the POI."
3866,"The name of this POI is 5th Avenue & Prospect Place. The latitude and longitude of the POI are 40.680445 North and 73.9777 West.
 There are Bar, Coffee Shop and Mexican Restaurant near the POI."
3867,"The name of this POI is Applebee's. The latitude and longitude of the POI are 40.761439 North and 73.98374 West.
 There are Office, Theater and Hotel near the POI."
3868,"The latitude and longitude of the POI are 40.71864 North and 73.959972 West.
 There are Bar, American Restaurant and Italian Restaurant near the POI."
3869,"The latitude and longitude of the POI are 40.629995 North and 74.022457 West.
 There are Bar, Gym and Coffee Shop near the POI."
3870,"The name of this POI is Hoyt-Schermerhron Streets (A,C,G). The latitude and longitude of the POI are 40.688931 North and 73.985904 West.
 There are Coffee Shop, Subway and American Restaurant near the POI."
3871,"The name of this POI is Bloomberg Tower. The latitude and longitude of the POI are 40.761552 North and 73.968318 West.
 There are Office, Coffee Shop and Italian Restaurant near the POI."
3872,"The latitude and longitude of the POI are 40.764347 North and 73.959388 West.
 There are Residential Building (Apartment / Condo), Italian Restaurant and Pizza Place near the POI."
3873,"The latitude and longitude of the POI are 40.745403 North and 74.002103 West.
 There are Art Gallery, Office and Coffee Shop near the POI."
3874,"The latitude and longitude of the POI are 40.723016 North and 73.983394 West.
 There are Bar, Italian Restaurant and Mexican Restaurant near the POI."
3875,"The name of this POI is Village View Parking Area 1. The latitude and longitude of the POI are 40.725855 North and 73.9863 West.
 There are Bar, Italian Restaurant and Mexican Restaurant near the POI."
3876,"The name of this POI is Millennium Broadway. The latitude and longitude of the POI are 40.757179 North and 73.984716 West.
 There are Office, Theater and Hotel near the POI."
3877,"The latitude and longitude of the POI are 40.77828 North and 73.980888 West.
 There are Italian Restaurant, Coffee Shop and Drugstore / Pharmacy near the POI."
3878,"The latitude and longitude of the POI are 40.729811 North and 73.999553 West.
 There are Italian Restaurant, Bar and American Restaurant near the POI."
3879,"The latitude and longitude of the POI are 40.672285 North and 73.962787 West.
 There are Residential Building (Apartment / Condo), Bar and Coffee Shop near the POI."
3880,"The latitude and longitude of the POI are 40.761951 North and 73.918462 West.
 There are Home (private), Greek Restaurant and Hookah Bar near the POI."
3881,"The latitude and longitude of the POI are 40.762972 North and 73.959556 West.
 There are Residential Building (Apartment / Condo), Coffee Shop and Pizza Place near the POI."
3882,"The latitude and longitude of the POI are 40.718271 North and 73.957408 West.
 There are Bar, American Restaurant and Coffee Shop near the POI."
3883,"The latitude and longitude of the POI are 40.726863 North and 73.987241 West.
 There are Bar, Italian Restaurant and Pizza Place near the POI."
3884,"The latitude and longitude of the POI are 40.802159 North and 73.96441 West.
 There are Residential Building (Apartment / Condo), Bar and Deli / Bodega near the POI."
3885,"The name of this POI is ESSEN - Fast Slow Food. The latitude and longitude of the POI are 40.726642 North and 74.005536 West.
 There are Office, Italian Restaurant and Bar near the POI."
3886,"The latitude and longitude of the POI are 40.742123 North and 73.991351 West.
 There are Office, Tech Startup and Coffee Shop near the POI."
3887,"The name of this POI is East 23rd Street & Park Avenue South. The latitude and longitude of the POI are 40.740299 North and 73.986783 West.
 There are Office, Tech Startup and Bar near the POI."
3888,"The latitude and longitude of the POI are 40.751951 North and 73.986107 West.
 There are Office, Coffee Shop and Hotel near the POI."
3889,"The latitude and longitude of the POI are 40.738534 North and 74.001646 West.
 There are Italian Restaurant, Office and Coffee Shop near the POI."
3890,"The name of this POI is Union Square Green Market. The latitude and longitude of the POI are 40.737099 North and 73.990398 West.
 There are Office, Tech Startup and Clothing Store near the POI."
3891,"The name of this POI is Bank of America. The latitude and longitude of the POI are 40.822868 North and 73.941931 West.
 There are Deli / Bodega, Home (private) and Bus Station near the POI."
3892,"The latitude and longitude of the POI are 40.640422 North and 73.965862 West.
 There are Coffee Shop, Bar and Asian Restaurant near the POI."
3893,"The latitude and longitude of the POI are 40.748163 North and 73.992685 West.
 There are Office, Coffee Shop and Hotel near the POI."
3894,"The latitude and longitude of the POI are 40.744981 North and 73.987255 West.
 There are Office, Tech Startup and Hotel near the POI."
3895,"The latitude and longitude of the POI are 40.75619 North and 73.970563 West.
 There are Office, Coffee Shop and Sandwich Place near the POI."
3896,"The latitude and longitude of the POI are 40.735628 North and 74.007545 West.
 There are Italian Restaurant, American Restaurant and French Restaurant near the POI."
3897,"The name of this POI is Kings Plaza Shopping Center. The latitude and longitude of the POI are 40.610019 North and 73.920264 West.
 There are Hardware Store, Clothing Store and Event Space near the POI."
3898,"The name of this POI is Metropolitan Life Insurance Company Tower. The latitude and longitude of the POI are 40.740686 North and 73.987293 West.
 There are Office, Tech Startup and Coffee Shop near the POI."
3899,"The name of this POI is 600 Third Avenue. The latitude and longitude of the POI are 40.749112 North and 73.975671 West.
 There are Office, Coffee Shop and Deli / Bodega near the POI."
3900,"The latitude and longitude of the POI are 40.720732 North and 74.000647 West.
 There are Office, Clothing Store and Italian Restaurant near the POI."
3901,"The name of this POI is LinkNYC. The latitude and longitude of the POI are 40.764895 North and 73.916954 West.
 There are Hookah Bar, Home (private) and Bar near the POI."
3902,"The latitude and longitude of the POI are 40.684267 North and 74.002512 West.
 There are Italian Restaurant, Bar and Café near the POI."
3903,"The name of this POI is Chambers Street. The latitude and longitude of the POI are 40.71582 North and 74.00887 West.
 There are Office, American Restaurant and Coffee Shop near the POI."
3904,"The latitude and longitude of the POI are 40.676767 North and 74.013524 West.
 There are Park, Dive Bar and Seafood Restaurant near the POI."
